
PyCraft was started at Sat Nov 21 21:16:23 2015
2.000	0	-0.0019998550415
The user created a new world.
They named it 'PyCraft 3 Demo'.
They used the generator 'A small, flat piece of land'.

PyCraft was started at Sat Nov 21 21:17:45 2015
1.000	0	-0.00100016593933
The user created a new world.
They named it 'PyCraft 3 Demo'.
They used the generator 'A small, flat piece of land'.

PyCraft was started at Sat Nov 21 21:18:34 2015
1.000	0	-0.000999927520752
The user created a new world.
They named it 'PyCraft 3 Demo'.
They used the generator 'A small, flat piece of land'.
135.000	447	0.000302013401484
135.000	446	0.000302690561577
134.000	445	0.000301123736949
127.000	444	0.000286035709553
135.000	443	0.000304740384793
126.000	444	0.000283784157521
136.000	445	0.000305617793222
132.000	446	0.000295964057135
127.000	447	0.000284116006804
128.000	446	0.000286995562737
132.000	445	0.000296629144904
135.000	444	0.000304054032575
129.000	443	0.000291196272013
128.000	444	0.000288288335542
126.000	445	0.000283145904541
141.000	446	0.000316143570459
125.000	447	0.000279642058166
125.000	446	0.000280269058296
124.000	445	0.000278651848268
125.000	444	0.000281531531532
124.000	443	0.000279909870156
131.000	444	0.000295044602575
127.000	445	0.00028539346845
125.000	446	0.000280269058296
123.000	447	0.000275167576152
124.000	446	0.000278027068339
130.000	445	0.000292135088631
126.000	444	0.000283784157521
135.000	443	0.000304740384793
PyCraft was closed.
